Station,Date,Measurement,Value,a,b,c,d
USW00014922,20180831,WSF5,130,,,W,
USW00014922,20180801,WT01,1,,,W,
USW00014922,20180803,WT01,1,,,W,
USW00014922,20180804,WT01,1,,,W,
USW00014922,20180806,WT01,1,,,W,
USW00014922,20180807,WT01,1,,,W,
USW00014922,20180809,WT01,1,,,W,
USW00014922,20180811,WT01,1,,,W,
USW00014922,20180812,WT01,1,,,W,
USW00014922,20180818,WT01,1,,,W,
USW00014922,20180819,WT01,1,,,W,
USW00014922,20180824,WT01,1,,,W,
USW00014922,20180825,WT01,1,,,W,
USW00014922,20180826,WT01,1,,,W,
USW00014922,20180827,WT01,1,,,W,
USW00014922,20180828,WT01,1,,,W,
USW00014922,20180829,WT01,1,,,W,
USW00014922,20180831,WT01,1,,,W,
USW00014922,20180801,WT03,1,,,W,
USW00014922,20180803,WT03,1,,,W,
USW00014922,20180816,WT03,1,,,W,
USW00014922,20180820,WT03,1,,,W,
USW00014922,20180824,WT03,1,,,W,
USW00014922,20180827,WT03,1,,,W,
USW00014922,20180831,WT03,1,,,W,
USW00014922,20180806,WT08,1,,,W,
USW00014922,20180809,WT08,1,,,W,
USW00014922,20180811,WT08,1,,,W,
USW00014922,20180812,WT08,1,,,W,
USW00014922,20180814,WT08,1,,,W,
USW00014922,20180818,WT08,1,,,W,
USW00014922,20180819,WT08,1,,,W,
USW00014922,20180821,WT08,1,,,W,
USW00014922,20180824,WT08,1,,,W,
USW00014922,20180827,WT08,1,,,W,
USW00014922,20180901,TMAX,311,,,W,2400
USW00014922,20180902,TMAX,278,,,W,2400
USW00014922,20180903,TMAX,244,,,W,2400
USW00014922,20180904,TMAX,244,,,W,2400
USW00014922,20180905,TMAX,228,,,W,2400
USW00014922,20180906,TMAX,233,,,W,2400
USW00014922,20180907,TMAX,250,,,W,2400
USW00014922,20180908,TMAX,233,,,W,2400
USW00014922,20180909,TMAX,228,,,W,2400
USW00014922,20180910,TMAX,261,,,W,2400
USW00014922,20180911,TMAX,283,,,W,2400
USW00014922,20180912,TMAX,289,,,W,2400
USW00014922,20180913,TMAX,294,,,W,2400
USW00014922,20180914,TMAX,311,,,W,2400
USW00014922,20180915,TMAX,333,,,W,2400
USW00014922,20180916,TMAX,322,,,W,2400
USW00014922,20180917,TMAX,272,,,W,2400
USW00014922,20180918,TMAX,189,,,W,2400
USW00014922,20180919,TMAX,178,,,W,2400
USW00014922,20180920,TMAX,200,,,W,2400
USW00014922,20180921,TMAX,178,,,W,2400
USW00014922,20180922,TMAX,194,,,W,2400
USW00014922,20180923,TMAX,244,,,W,2400
USW00014922,20180924,TMAX,244,,,W,2400
USW00014922,20180925,TMAX,150,,,W,2400
USW00014922,20180926,TMAX,167,,,W,2400
USW00014922,20180927,TMAX,167,,,W,2400
USW00014922,20180928,TMAX,133,,,W,2400
USW00014922,20180929,TMAX,94,,,W,2400
USW00014922,20180930,TMAX,128,,,W,2400
USW00014922,20180901,TMIN,222,,,W,2400
USW00014922,20180902,TMIN,200,,,W,2400
USW00014922,20180903,TMIN,200,,,W,2400
USW00014922,20180904,TMIN,194,,,W,2400
USW00014922,20180905,TMIN,139,,,W,2400
USW00014922,20180906,TMIN,111,,,W,2400
USW00014922,20180907,TMIN,128,,,W,2400
USW00014922,20180908,TMIN,139,,,W,2400
USW00014922,20180909,TMIN,122,,,W,2400
USW00014922,20180910,TMIN,122,,,W,2400
USW00014922,20180911,TMIN,167,,,W,2400
USW00014922,20180912,TMIN,206,,,W,2400
USW00014922,20180913,TMIN,172,,,W,2400
USW00014922,20180914,TMIN,206,,,W,2400
USW00014922,20180915,TMIN,211,,,W,2400
USW00014922,20180916,TMIN,222,,,W,2400
USW00014922,20180917,TMIN,156,,,W,2400
USW00014922,20180918,TMIN,156,,,W,2400
USW00014922,20180919,TMIN,150,,,W,2400
USW00014922,20180920,TMIN,150,,,W,2400
USW00014922,20180921,TMIN,89,,,W,2400
USW00014922,20180922,TMIN,72,,,W,2400
USW00014922,20180923,TMIN,106,,,W,2400
USW00014922,20180924,TMIN,139,,,W,2400
USW00014922,20180925,TMIN,89,,,W,2400
USW00014922,20180926,TMIN,67,,,W,2400
USW00014922,20180927,TMIN,89,,,W,2400
USW00014922,20180928,TMIN,39,,,W,2400
USW00014922,20180929,TMIN,22,,,W,2400
USW00014922,20180930,TMIN,78,,,W,2400
USW00014922,20180901,PRCP,0,,,W,2400
USW00014922,20180902,PRCP,64,,,W,2400
USW00014922,20180903,PRCP,5,,,W,2400
USW00014922,20180904,PRCP,300,,,W,2400
USW00014922,20180905,PRCP,5,,,W,2400
USW00014922,20180906,PRCP,0,,,W,2400
USW00014922,20180907,PRCP,0,,,W,2400
USW00014922,20180908,PRCP,0,,,W,2400
USW00014922,20180909,PRCP,0,,,W,2400
USW00014922,20180910,PRCP,0,,,W,2400
USW00014922,20180911,PRCP,0,,,W,2400
USW00014922,20180912,PRCP,0,,,W,2400
USW00014922,20180913,PRCP,0,,,W,2400
USW00014922,20180914,PRCP,0,,,W,2400
USW00014922,20180915,PRCP,0,,,W,2400
USW00014922,20180916,PRCP,0,,,W,2400
USW00014922,20180917,PRCP,229,,,W,2400
USW00014922,20180918,PRCP,168,,,W,2400
USW00014922,20180919,PRCP,46,,,W,2400
USW00014922,20180920,PRCP,833,,,W,2400
USW00014922,20180921,PRCP,3,,,W,2400
USW00014922,20180922,PRCP,0,,,W,2400
USW00014922,20180923,PRCP,0,,,W,2400
USW00014922,20180924,PRCP,69,,,W,2400
USW00014922,20180925,PRCP,25,,,W,2400
USW00014922,20180926,PRCP,0,,,W,2400
USW00014922,20180927,PRCP,0,T,,W,2400
USW00014922,20180928,PRCP,0,,,W,2400
USW00014922,20180929,PRCP,0,,,W,2400
USW00014922,20180930,PRCP,0,,,W,2400
USW00014922,20180901,SNOW,0,,,W,
USW00014922,20180902,SNOW,0,,,W,
USW00014922,20180903,SNOW,0,,,W,
USW00014922,20180904,SNOW,0,,,W,
USW00014922,20180905,SNOW,0,,,W,
USW00014922,20180906,SNOW,0,,,W,
USW00014922,20180907,SNOW,0,,,W,
USW00014922,20180908,SNOW,0,,,W,
USW00014922,20180909,SNOW,0,,,W,
USW00014922,20180910,SNOW,0,,,W,
USW00014922,20180911,SNOW,0,,,W,
USW00014922,20180912,SNOW,0,,,W,
USW00014922,20180913,SNOW,0,,,W,
USW00014922,20180914,SNOW,0,,,W,
USW00014922,20180915,SNOW,0,,,W,
USW00014922,20180916,SNOW,0,,,W,
USW00014922,20180917,SNOW,0,,,W,
USW00014922,20180918,SNOW,0,,,W,
USW00014922,20180919,SNOW,0,,,W,
USW00014922,20180920,SNOW,0,,,W,
USW00014922,20180921,SNOW,0,,,W,
USW00014922,20180922,SNOW,0,,,W,
USW00014922,20180923,SNOW,0,,,W,
USW00014922,20180924,SNOW,0,,,W,
USW00014922,20180925,SNOW,0,,,W,
USW00014922,20180926,SNOW,0,,,W,
USW00014922,20180927,SNOW,0,,,W,
USW00014922,20180928,SNOW,0,,,W,
USW00014922,20180929,SNOW,0,,,W,
USW00014922,20180930,SNOW,0,,,W,
USW00014922,20180901,SNWD,0,,,W,
USW00014922,20180902,SNWD,0,,,W,
USW00014922,20180903,SNWD,0,,,W,
USW00014922,20180904,SNWD,0,,,W,
USW00014922,20180905,SNWD,0,,,W,
USW00014922,20180906,SNWD,0,,,W,
USW00014922,20180907,SNWD,0,,,W,
USW00014922,20180908,SNWD,0,,,W,
USW00014922,20180909,SNWD,0,,,W,
USW00014922,20180910,SNWD,0,,,W,
USW00014922,20180911,SNWD,0,,,W,
USW00014922,20180912,SNWD,0,,,W,
USW00014922,20180913,SNWD,0,,,W,
USW00014922,20180914,SNWD,0,,,W,
USW00014922,20180915,SNWD,0,,,W,
USW00014922,20180916,SNWD,0,,,W,
USW00014922,20180917,SNWD,0,,,W,
USW00014922,20180918,SNWD,0,,,W,
USW00014922,20180919,SNWD,0,,,W,
USW00014922,20180920,SNWD,0,,,W,
USW00014922,20180921,SNWD,0,,,W,
USW00014922,20180922,SNWD,0,,,W,
USW00014922,20180923,SNWD,0,,,W,
USW00014922,20180924,SNWD,0,,,W,
USW00014922,20180925,SNWD,0,,,W,
USW00014922,20180926,SNWD,0,,,W,
USW00014922,20180927,SNWD,0,,,W,
USW00014922,20180928,SNWD,0,,,W,
USW00014922,20180929,SNWD,0,,,W,
USW00014922,20180930,SNWD,0,,,W,
USW00014922,20180901,ADPT,211,,,W,
USW00014922,20180902,ADPT,194,,,W,
USW00014922,20180903,ADPT,194,,,W,
USW00014922,20180904,ADPT,211,,,W,
USW00014922,20180905,ADPT,128,,,W,
USW00014922,20180906,ADPT,83,,,W,
USW00014922,20180907,ADPT,106,,,W,
USW00014922,20180908,ADPT,83,,,W,
USW00014922,20180909,ADPT,111,,,W,
USW00014922,20180910,ADPT,128,,,W,
USW00014922,20180911,ADPT,156,,,W,
USW00014922,20180912,ADPT,167,,,W,
USW00014922,20180913,ADPT,172,,,W,
USW00014922,20180914,ADPT,200,,,W,
USW00014922,20180915,ADPT,200,,,W,
USW00014922,20180916,ADPT,183,,,W,
USW00014922,20180917,ADPT,167,,,W,
USW00014922,20180918,ADPT,161,,,W,
USW00014922,20180919,ADPT,161,,,W,
USW00014922,20180920,ADPT,172,,,W,
USW00014922,20180921,ADPT,78,,,W,
USW00014922,20180922,ADPT,72,,,W,
USW00014922,20180923,ADPT,106,,,W,
USW00014922,20180924,ADPT,128,,,W,
USW00014922,20180925,ADPT,94,,,W,
USW00014922,20180926,ADPT,44,,,W,
USW00014922,20180927,ADPT,61,,,W,
USW00014922,20180928,ADPT,17,,,W,
USW00014922,20180929,ADPT,11,,,W,
USW00014922,20180930,ADPT,50,,,W,
USW00014922,20180901,ASLP,10112,,,W,
USW00014922,20180902,ASLP,10135,,,W,
USW00014922,20180903,ASLP,10190,,,W,
USW00014922,20180904,ASLP,10163,,,W,
USW00014922,20180905,ASLP,10224,,,W,
USW00014922,20180906,ASLP,10278,,,W,
USW00014922,20180907,ASLP,10264,,,W,
USW00014922,20180908,ASLP,10240,,,W,
USW00014922,20180909,ASLP,10193,,,W,
USW00014922,20180910,ASLP,10152,,,W,
USW00014922,20180911,ASLP,10135,,,W,
USW00014922,20180912,ASLP,10159,,,W,
USW00014922,20180913,ASLP,10152,,,W,
USW00014922,20180914,ASLP,10166,,,W,
USW00014922,20180915,ASLP,10176,,,W,
USW00014922,20180916,ASLP,10142,,,W,
USW00014922,20180917,ASLP,10132,,,W,
USW00014922,20180918,ASLP,10149,,,W,
USW00014922,20180919,ASLP,10159,,,W,
USW00014922,20180920,ASLP,10078,,,W,
USW00014922,20180921,ASLP,10190,,,W,
USW00014922,20180922,ASLP,10217,,,W,
USW00014922,20180923,ASLP,10163,,,W,
USW00014922,20180924,ASLP,10115,,,W,
USW00014922,20180925,ASLP,10146,,,W,
USW00014922,20180926,ASLP,10173,,,W,
USW00014922,20180927,ASLP,10119,,,W,
USW00014922,20180928,ASLP,10220,,,W,
USW00014922,20180929,ASLP,10257,,,W,
USW00014922,20180930,ASLP,10251,,,W,
USW00014922,20180901,ASTP,9814,,,W,
USW00014922,20180902,ASTP,9841,,,W,
USW00014922,20180903,ASTP,9888,,,W,
USW00014922,20180904,ASTP,9858,,,W,
USW00014922,20180905,ASTP,9932,,,W,
USW00014922,20180906,ASTP,9976,,,W,
USW00014922,20180907,ASTP,9959,,,W,
USW00014922,20180908,ASTP,9925,,,W,
USW00014922,20180909,ASTP,9881,,,W,
USW00014922,20180910,ASTP,9848,,,W,
USW00014922,20180911,ASTP,9837,,,W,
USW00014922,20180912,ASTP,9865,,,W,
USW00014922,20180913,ASTP,9854,,,W,
USW00014922,20180914,ASTP,9868,,,W,
USW00014922,20180915,ASTP,9878,,,W,
USW00014922,20180916,ASTP,9837,,,W,
USW00014922,20180917,ASTP,9827,,,W,
USW00014922,20180918,ASTP,9848,,,W,
USW00014922,20180919,ASTP,9854,,,W,
USW00014922,20180920,ASTP,9766,,,W,
USW00014922,20180921,ASTP,9902,,,W,
USW00014922,20180922,ASTP,9909,,,W,
USW00014922,20180923,ASTP,9854,,,W,
USW00014922,20180924,ASTP,9807,,,W,
USW00014922,20180925,ASTP,9837,,,W,
USW00014922,20180926,ASTP,9865,,,W,
USW00014922,20180927,ASTP,9814,,,W,
USW00014922,20180928,ASTP,9922,,,W,
USW00014922,20180929,ASTP,9942,,,W,
USW00014922,20180930,ASTP,9942,,,W,
USW00014922,20180901,AWBT,222,,,W,
USW00014922,20180902,AWBT,206,,,W,
USW00014922,20180903,AWBT,206,,,W,
USW00014922,20180904,AWBT,211,,,W,
USW00014922,20180905,AWBT,156,,,W,
USW00014922,20180906,AWBT,128,,,W,
USW00014922,20180907,AWBT,144,,,W,
USW00014922,20180908,AWBT,128,,,W,
USW00014922,20180909,AWBT,139,,,W,
USW00014922,20180910,AWBT,156,,,W,
USW00014922,20180911,AWBT,183,,,W,
USW00014922,20180912,AWBT,189,,,W,
USW00014922,20180913,AWBT,194,,,W,
USW00014922,20180914,AWBT,217,,,W,
USW00014922,20180915,AWBT,222,,,W,
USW00014922,20180916,AWBT,211,,,W,
USW00014922,20180917,AWBT,183,,,W,
USW00014922,20180918,AWBT,167,,,W,
USW00014922,20180919,AWBT,161,,,W,
USW00014922,20180920,AWBT,172,,,W,
USW00014922,20180921,AWBT,100,,,W,
USW00014922,20180922,AWBT,106,,,W,
USW00014922,20180923,AWBT,133,,,W,
USW00014922,20180924,AWBT,156,,,W,
USW00014922,20180925,AWBT,100,,,W,
USW00014922,20180926,AWBT,89,,,W,
USW00014922,20180927,AWBT,100,,,W,
USW00014922,20180928,AWBT,56,,,W,
USW00014922,20180929,AWBT,44,,,W,
USW00014922,20180930,AWBT,72,,,W,
USW00014922,20180901,AWND,24,,,W,
USW00014922,20180902,AWND,34,,,W,
USW00014922,20180903,AWND,41,,,W,
USW00014922,20180904,AWND,24,,,W,
USW00014922,20180905,AWND,43,,,W,
USW00014922,20180906,AWND,22,,,W,
USW00014922,20180907,AWND,26,,,W,
USW00014922,20180908,AWND,40,,,W,
USW00014922,20180909,AWND,41,,,W,
USW00014922,20180910,AWND,34,,,W,
USW00014922,20180911,AWND,54,,,W,
USW00014922,20180912,AWND,51,,,W,
USW00014922,20180913,AWND,58,,,W,
USW00014922,20180914,AWND,32,,,W,
USW00014922,20180915,AWND,38,,,W,
USW00014922,20180916,AWND,49,,,W,
USW00014922,20180917,AWND,35,,,W,
USW00014922,20180918,AWND,27,,,W,
USW00014922,20180919,AWND,38,,,W,
USW00014922,20180920,AWND,53,,,W,
USW00014922,20180921,AWND,58,,,W,
USW00014922,20180922,AWND,37,,,W,
USW00014922,20180923,AWND,44,,,W,
USW00014922,20180924,AWND,49,,,W,
USW00014922,20180925,AWND,41,,,W,
USW00014922,20180926,AWND,41,,,W,
USW00014922,20180927,AWND,41,,,W,
USW00014922,20180928,AWND,45,,,W,
USW00014922,20180929,AWND,34,,,W,
USW00014922,20180930,AWND,21,,,W,
USW00014922,20180901,RHAV,94,,,W,
USW00014922,20180902,RHAV,97,,,W,
USW00014922,20180903,RHAV,100,,,W,
USW00014922,20180904,RHAV,100,,,W,
USW00014922,20180905,RHAV,100,,,W,
USW00014922,20180906,RHAV,100,,,W,
USW00014922,20180907,RHAV,84,,,W,
USW00014922,20180908,RHAV,87,,,W,
USW00014922,20180909,RHAV,90,,,W,
USW00014922,20180910,RHAV,84,,,W,
USW00014922,20180911,RHAV,90,,,W,
USW00014922,20180912,RHAV,81,,,W,
USW00014922,20180913,RHAV,84,,,W,
USW00014922,20180914,RHAV,90,,,W,
USW00014922,20180915,RHAV,90,,,W,
USW00014922,20180916,RHAV,82,,,W,
USW00014922,20180917,RHAV,100,,,W,
USW00014922,20180918,RHAV,100,,,W,
USW00014922,20180919,RHAV,100,,,W,
USW00014922,20180920,RHAV,100,,,W,
USW00014922,20180921,RHAV,96,,,W,
USW00014922,20180922,RHAV,90,,,W,
USW00014922,20180923,RHAV,89,,,W,
USW00014922,20180924,RHAV,100,,,W,
USW00014922,20180925,RHAV,96,,,W,
USW00014922,20180926,RHAV,97,,,W,
USW00014922,20180927,RHAV,86,,,W,
USW00014922,20180928,RHAV,86,,,W,
USW00014922,20180929,RHAV,83,,,W,
USW00014922,20180930,RHAV,83,,,W,
USW00014922,20180901,RHMN,77,,,W,
USW00014922,20180902,RHMN,78,,,W,
USW00014922,20180903,RHMN,88,,,W,
USW00014922,20180904,RHMN,97,,,W,
USW00014922,20180905,RHMN,69,,,W,
USW00014922,20180906,RHMN,55,,,W,
USW00014922,20180907,RHMN,61,,,W,
USW00014922,20180908,RHMN,57,,,W,
USW00014922,20180909,RHMN,68,,,W,
USW00014922,20180910,RHMN,65,,,W,
USW00014922,20180911,RHMN,64,,,W,
USW00014922,20180912,RHMN,63,,,W,
USW00014922,20180913,RHMN,67,,,W,
USW00014922,20180914,RHMN,75,,,W,
USW00014922,20180915,RHMN,66,,,W,
USW00014922,20180916,RHMN,59,,,W,
USW00014922,20180917,RHMN,80,,,W,
USW00014922,20180918,RHMN,95,,,W,
USW00014922,20180919,RHMN,98,,,W,
USW00014922,20180920,RHMN,98,,,W,
USW00014922,20180921,RHMN,75,,,W,
USW00014922,20180922,RHMN,63,,,W,
USW00014922,20180923,RHMN,66,,,W,
USW00014922,20180924,RHMN,72,,,W,
USW00014922,20180925,RHMN,87,,,W,
USW00014922,20180926,RHMN,61,,,W,
USW00014922,20180927,RHMN,61,,,W,
USW00014922,20180928,RHMN,63,,,W,
USW00014922,20180929,RHMN,68,,,W,
USW00014922,20180930,RHMN,74,,,W,
USW00014922,20180901,RHMX,57,,,W,
USW00014922,20180902,RHMX,56,,,W,
USW00014922,20180903,RHMX,78,,,W,
USW00014922,20180904,RHMX,84,,,W,
USW00014922,20180905,RHMX,43,,,W,
USW00014922,20180906,RHMX,32,,,W,
USW00014922,20180907,RHMX,41,,,W,
USW00014922,20180908,RHMX,26,,,W,
USW00014922,20180909,RHMX,48,,,W,
USW00014922,20180910,RHMX,49,,,W,
USW00014922,20180911,RHMX,44,,,W,
USW00014922,20180912,RHMX,47,,,W,
USW00014922,20180913,RHMX,50,,,W,
USW00014922,20180914,RHMX,55,,,W,
USW00014922,20180915,RHMX,43,,,W,
USW00014922,20180916,RHMX,41,,,W,
USW00014922,20180917,RHMX,56,,,W,
USW00014922,20180918,RHMX,62,,,W,
USW00014922,20180919,RHMX,93,,,W,
USW00014922,20180920,RHMX,84,,,W,
USW00014922,20180921,RHMX,51,,,W,
USW00014922,20180922,RHMX,45,,,W,
USW00014922,20180923,RHMX,45,,,W,
USW00014922,20180924,RHMX,54,,,W,
USW00014922,20180925,RHMX,72,,,W,
USW00014922,20180926,RHMX,36,,,W,
USW00014922,20180927,RHMX,46,,,W,
USW00014922,20180928,RHMX,37,,,W,
USW00014922,20180929,RHMX,56,,,W,
USW00014922,20180930,RHMX,62,,,W,
USW00014922,20180901,TAVG,252,H,,S,
USW00014922,20180902,TAVG,241,H,,S,
USW00014922,20180903,TAVG,221,H,,S,
USW00014922,20180904,TAVG,219,H,,S,
USW00014922,20180905,TAVG,199,H,,S,
USW00014922,20180906,TAVG,173,H,,S,
USW00014922,20180907,TAVG,184,H,,S,
USW00014922,20180908,TAVG,186,H,,S,
USW00014922,20180909,TAVG,174,H,,S,
USW00014922,20180910,TAVG,183,H,,S,
USW00014922,20180911,TAVG,225,H,,S,
USW00014922,20180912,TAVG,243,H,,S,
USW00014922,20180913,TAVG,233,H,,S,
USW00014922,20180914,TAVG,248,H,,S,
USW00014922,20180915,TAVG,270,H,,S,
USW00014922,20180916,TAVG,273,H,,S,
USW00014922,20180917,TAVG,239,H,,S,
USW00014922,20180918,TAVG,167,H,,S,
USW00014922,20180919,TAVG,167,H,,S,
USW00014922,20180920,TAVG,164,H,,S,
USW00014922,20180921,TAVG,149,H,,S,
USW00014922,20180922,TAVG,122,H,,S,
USW00014922,20180923,TAVG,168,H,,S,
USW00014922,20180924,TAVG,189,H,,S,
USW00014922,20180925,TAVG,134,H,,S,
USW00014922,20180926,TAVG,111,H,,S,
USW00014922,20180927,TAVG,146,H,,S,
USW00014922,20180928,TAVG,99,H,,S,
USW00014922,20180929,TAVG,61,H,,S,
USW00014922,20180930,TAVG,91,H,,S,
USW00014922,20180901,WDF2,300,,,W,
USW00014922,20180902,WDF2,230,,,W,
USW00014922,20180903,WDF2,130,,,W,
USW00014922,20180904,WDF2,80,,,W,
USW00014922,20180905,WDF2,10,,,W,
USW00014922,20180906,WDF2,30,,,W,
USW00014922,20180907,WDF2,70,,,W,
USW00014922,20180908,WDF2,120,,,W,
USW00014922,20180909,WDF2,150,,,W,
USW00014922,20180910,WDF2,180,,,W,
USW00014922,20180911,WDF2,170,,,W,
USW00014922,20180912,WDF2,180,,,W,
USW00014922,20180913,WDF2,170,,,W,
USW00014922,20180914,WDF2,140,,,W,
USW00014922,20180915,WDF2,180,,,W,
USW00014922,20180916,WDF2,180,,,W,
USW00014922,20180917,WDF2,320,,,W,
USW00014922,20180918,WDF2,270,,,W,
USW00014922,20180919,WDF2,110,,,W,
USW00014922,20180920,WDF2,270,,,W,
USW00014922,20180921,WDF2,330,,,W,
USW00014922,20180922,WDF2,170,,,W,
USW00014922,20180923,WDF2,140,,,W,
USW00014922,20180924,WDF2,180,,,W,
USW00014922,20180925,WDF2,320,,,W,
USW00014922,20180926,WDF2,280,,,W,
USW00014922,20180927,WDF2,310,,,W,
USW00014922,20180928,WDF2,280,,,W,
USW00014922,20180929,WDF2,120,,,W,
USW00014922,20180930,WDF2,20,,,W,
USW00014922,20180901,WDF5,90,,,W,
USW00014922,20180902,WDF5,240,,,W,
USW00014922,20180903,WDF5,100,,,W,
USW00014922,20180904,WDF5,110,,,W,
USW00014922,20180905,WDF5,330,,,W,
USW00014922,20180906,WDF5,40,,,W,
USW00014922,20180907,WDF5,50,,,W,
USW00014922,20180908,WDF5,100,,,W,
USW00014922,20180909,WDF5,150,,,W,
USW00014922,20180910,WDF5,180,,,W,
USW00014922,20180911,WDF5,190,,,W,
USW00014922,20180912,WDF5,180,,,W,
USW00014922,20180913,WDF5,190,,,W,
USW00014922,20180914,WDF5,170,,,W,
USW00014922,20180915,WDF5,180,,,W,
USW00014922,20180916,WDF5,170,,,W,
USW00014922,20180917,WDF5,330,,,W,
USW00014922,20180918,WDF5,270,,,W,
USW00014922,20180919,WDF5,110,,,W,
USW00014922,20180920,WDF5,270,,,W,
USW00014922,20180921,WDF5,270,,,W,
USW00014922,20180922,WDF5,180,,,W,
USW00014922,20180923,WDF5,130,,,W,
USW00014922,20180924,WDF5,160,,,W,
USW00014922,20180925,WDF5,360,,,W,
USW00014922,20180926,WDF5,280,,,W,
USW00014922,20180927,WDF5,210,,,W,
USW00014922,20180928,WDF5,260,,,W,
USW00014922,20180929,WDF5,90,,,W,
USW00014922,20180930,WDF5,30,,,W,
USW00014922,20180901,WSF2,54,,,W,
USW00014922,20180902,WSF2,103,,,W,
USW00014922,20180903,WSF2,76,,,W,
USW00014922,20180904,WSF2,58,,,W,
USW00014922,20180905,WSF2,94,,,W,
USW00014922,20180906,WSF2,45,,,W,
USW00014922,20180907,WSF2,63,,,W,
USW00014922,20180908,WSF2,81,,,W,
USW00014922,20180909,WSF2,72,,,W,
USW00014922,20180910,WSF2,67,,,W,
USW00014922,20180911,WSF2,112,,,W,
USW00014922,20180912,WSF2,89,,,W,
USW00014922,20180913,WSF2,116,,,W,
USW00014922,20180914,WSF2,54,,,W,
USW00014922,20180915,WSF2,76,,,W,
USW00014922,20180916,WSF2,98,,,W,
USW00014922,20180917,WSF2,192,,,W,
USW00014922,20180918,WSF2,94,,,W,
USW00014922,20180919,WSF2,112,,,W,
USW00014922,20180920,WSF2,179,,,W,
USW00014922,20180921,WSF2,130,,,W,
USW00014922,20180922,WSF2,81,,,W,
USW00014922,20180923,WSF2,94,,,W,
USW00014922,20180924,WSF2,94,,,W,
USW00014922,20180925,WSF2,72,,,W,
USW00014922,20180926,WSF2,89,,,W,
USW00014922,20180927,WSF2,81,,,W,
USW00014922,20180928,WSF2,103,,,W,
USW00014922,20180929,WSF2,67,,,W,
USW00014922,20180930,WSF2,54,,,W,
USW00014922,20180901,WSF5,107,,,W,
USW00014922,20180902,WSF5,152,,,W,
USW00014922,20180903,WSF5,103,,,W,
USW00014922,20180904,WSF5,103,,,W,
USW00014922,20180905,WSF5,161,,,W,
USW00014922,20180906,WSF5,85,,,W,
USW00014922,20180907,WSF5,94,,,W,
USW00014922,20180908,WSF5,116,,,W,
USW00014922,20180909,WSF5,89,,,W,
USW00014922,20180910,WSF5,98,,,W,
USW00014922,20180911,WSF5,152,,,W,
USW00014922,20180912,WSF5,121,,,W,
USW00014922,20180913,WSF5,161,,,W,
USW00014922,20180914,WSF5,81,,,W,
USW00014922,20180915,WSF5,125,,,W,
USW00014922,20180916,WSF5,125,,,W,
USW00014922,20180917,WSF5,246,,,W,
USW00014922,20180918,WSF5,134,,,W,
USW00014922,20180919,WSF5,139,,,W,
USW00014922,20180920,WSF5,183,,,W,
USW00014922,20180921,WSF5,179,,,W,
USW00014922,20180922,WSF5,116,,,W,
USW00014922,20180923,WSF5,134,,,W,
USW00014922,20180924,WSF5,134,,,W,
USW00014922,20180925,WSF5,112,,,W,
USW00014922,20180926,WSF5,116,,,W,
USW00014922,20180927,WSF5,125,,,W,
USW00014922,20180928,WSF5,143,,,W,
USW00014922,20180929,WSF5,98,,,W,
USW00014922,20180930,WSF5,112,,,W,
USW00014922,20180902,WT01,1,,,W,
USW00014922,20180903,WT01,1,,,W,
USW00014922,20180904,WT01,1,,,W,
USW00014922,20180909,WT01,1,,,W,
USW00014922,20180917,WT01,1,,,W,
USW00014922,20180918,WT01,1,,,W,
USW00014922,20180919,WT01,1,,,W,
USW00014922,20180920,WT01,1,,,W,
USW00014922,20180921,WT01,1,,,W,
USW00014922,20180922,WT01,1,,,W,
USW00014922,20180924,WT01,1,,,W,
USW00014922,20180925,WT01,1,,,W,
USW00014922,20180904,WT03,1,,,W,
USW00014922,20180917,WT03,1,,,W,
USW00014922,20180918,WT03,1,,,W,
USW00014922,20180920,WT03,1,,,W,
USW00014922,20180924,WT03,1,,,W,
USW00014922,20180903,WT08,1,,,W,
USW00014922,20180921,WT08,1,,,W,
USW00014922,20181001,TMAX,100,,,W,2400
USW00014922,20181002,TMAX,122,,,W,2400
USW00014922,20181003,TMAX,261,,,W,2400
USW00014922,20181004,TMAX,94,,,W,2400
USW00014922,20181005,TMAX,106,,,W,2400
USW00014922,20181006,TMAX,94,,,W,2400
USW00014922,20181007,TMAX,111,,,W,2400
USW00014922,20181008,TMAX,122,,,W,2400
USW00014922,20181009,TMAX,100,,,W,2400
USW00014922,20181010,TMAX,106,,,W,2400
USW00014922,20181011,TMAX,39,,,W,2400
USW00014922,20181012,TMAX,78,,,W,2400
USW00014922,20181013,TMAX,122,,,W,2400
USW00014922,20181014,TMAX,56,,,W,2400
USW00014922,20181015,TMAX,72,,,W,2400
USW00014922,20181016,TMAX,133,,,W,2400
USW00014922,20181017,TMAX,100,,,W,2400
USW00014922,20181018,TMAX,222,,,W,2400
USW00014922,20181019,TMAX,183,,,W,2400
USW00014922,20181020,TMAX,94,,,W,2400
USW00014922,20181021,TMAX,150,,,W,2400
USW00014922,20181022,TMAX,161,,,W,2400
USW00014922,20181023,TMAX,94,,,W,2400
USW00014922,20181024,TMAX,122,,,W,2400
USW00014922,20181025,TMAX,128,,,W,2400
USW00014922,20181026,TMAX,100,,,W,2400
USW00014922,20181027,TMAX,117,,,W,2400
USW00014922,20181028,TMAX,139,,,W,2400
USW00014922,20181029,TMAX,94,,,W,2400
USW00014922,20181030,TMAX,122,,,W,2400
